Getting declarations... 5222 found
(caching disabled)
Checking: Subtype.instReflBEq... ok
Checking: MProd._sizeOf_1... ok
Checking: MProd._sizeOf_inst... ok
Checking: MProd.mk.sizeOf_spec... ok
Checking: HXor... ok
Checking: HXor.mk... ok
Checking: HXor.ctorIdx... ok
Checking: BitVec.ctorIdx... ok
Checking: Or.symm... ok
Checking: Or.comm... ok
Checking: or_comm... ok
Checking: stx_+... ok
Checking: HEq.trans... ok
Checking: heq_of_eq... ok
Checking: heq_of_eq_of_heq... ok
Checking: LawfulBEq.rec... ok
Checking: LawfulBEq.casesOn... ok
Checking: Quot.recOnSubsingleton._proof_1... ok
Checking: Quot.recOnSubsingleton... ok
Checking: Quotient.recOnSubsingleton... ok
Checking: Empty... ok
Checking: Empty.rec... ok
Checking: ForIn'... ok
Checking: Membership.mem... ok
Checking: ForIn'.mk... ok
Checking: ForIn'.rec... ok
Checking: ForIn'.recOn... ok
Checking: stx_,*... ok
Checking: Lean.TSyntax.recOn... ok
Checking: Dvd... ok
Checking: Dvd.mk... ok
Checking: Dvd.dvd... ok
Checking: Nat.instDvd... ok
Checking: Nat.divExact... ok
Checking: AndOp.rec... ok
Checking: AndOp.casesOn... ok
Checking: AndOp.noConfusionType... ok
Checking: AndOp.noConfusion... ok
Checking: String.ofByteArray.injEq... ok
Checking: PEmpty... ok
Checking: Iff.rec... ok
Checking: Not.elim... ok
Checking: iff_of_false... ok
Checking: iff_false_left... ok
Checking: Std.Total... ok
Checking: Std.Total.mk... ok
Checking: Std.Total.total... ok
Checking: Lean.Meta.Simp.Config.warnExponents... ok
Checking: Nat.xor... ok
Checking: Nat.eq_of_mul_eq_mul_right... ok
Checking: Quotient.sound... ok
Checking: UInt64... ok
Checking: UInt64.ofBitVec... ok
Checking: UInt64.rec... ok
Checking: UInt64.recOn... ok
Checking: Lean.Meta.Occurrences.ctorElimType... ok
Checking: Lean.Meta.Occurrences.ctorElim... ok
Checking: Lean.Meta.Occurrences.all.elim... ok
Checking: Lean.Meta.Occurrences.pos.elim... ok
Checking: Lean.Meta.Occurrences.neg.elim... ok
Checking: Lean.Meta.Occurrences.noConfusionType... ok
Checking: Lean.Meta.Occurrences.noConfusion... ok
Checking: Lean.Meta.Occurrences.pos.noConfusion... ok
Checking: Lean.Name.noConfusion... ok
Checking: Lean.Name.str.noConfusion... ok
Checking: Lean.Name.str.injEq... ok
Checking: Lean.Syntax.casesOn... ok
Checking: Lean.Syntax.ctorIdx... ok
Checking: Lean.Syntax.ctorElimType... ok
Checking: Lean.Syntax.ctorElim... ok
Checking: Lean.Syntax.missing.elim... ok
Checking: Lean.Syntax.node.elim... ok
Checking: Lean.Syntax.atom.elim... ok
Checking: Lean.Syntax.ident.elim... ok
Checking: Lean.Syntax.noConfusionType... ok
Checking: Lean.Syntax.noConfusion... ok
Checking: Lean.Syntax.atom.noConfusion... ok
Checking: Lean.Syntax.atom.injEq... ok
Checking: Nat.not_le_of_lt... ok
Checking: Lean.Parser.Tactic.tacticAssumption_mod_cast_... ok
Checking: PSum.noConfusion... ok
Checking: PSum.inr.noConfusion... ok
Checking: PSum.inr.inj... ok
Checking: EmptyCollection.ctorIdx... ok
Checking: MonadEvalT... ok
Checking: MonadEvalT.mk... ok
Checking: MonadEvalT.rec... ok
Checking: MonadEvalT.casesOn... ok
Checking: MonadEvalT.noConfusionType... ok
Checking: MonadEvalT.noConfusion... ok
Checking: ULift... ok
Checking: ULift.up... ok
Checking: ULift.rec... ok
Checking: Lean.Parser.Tactic.bvNormalizeMacro... ok
Checking: HasSSubset.mk.noConfusion... ok
Checking: Std.LawfulCommIdentity... ok
Checking: Std.LawfulCommIdentity.mk... ok
Checking: Nat.not_lt_of_gt... ok
Checking: Lean.Parser.Tactic.mpureMacro... ok
Checking: Lean.Name.mkStr3... ok
Checking: Lean.Parser.timeCmd... ok
Checking: HomogeneousPow.pow... ok
Checking: term_∩_... ok
Checking: Decidable.byContradiction... ok
Checking: _private.Init.Core.0.Exists.of_psigma_prop.match_1_1... ok
Checking: Exists.of_psigma_prop... ok
Checking: precMin... ok
Checking: instNonemptyMProd... ok
Checking: CoeTail.coe... ok
Checking: Lean.Syntax.TSepArray.elemsAndSeps... ok
Checking: Prod.lexLt... ok
Checking: Bind.ctorIdx... ok
Checking: BEq.rec... ok
Checking: Lean.Parser.Tactic.subst... ok
Checking: Lean.Macro.Methods.getCurrNamespace... ok
Checking: EmptyCollection.rec... ok
Checking: EmptyCollection.casesOn... ok
Checking: EmptyCollection.noConfusionType... ok
Checking: EmptyCollection.noConfusion... ok
Checking: EmptyCollection.mk.noConfusion... ok
Checking: DoResultSBC._sizeOf_1... ok
Checking: DoResultSBC._sizeOf_inst... ok
Checking: DoResultSBC.pureReturn.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.apply... ok
Checking: Quotient.inductionOn₂... ok
Checking: Lean.Grind.NoopConfig._sizeOf_1... ok
Checking: Lean.Grind.NoopConfig._sizeOf_inst... ok
Checking: Lean.Grind.GrobnerConfig._sizeOf_1... ok
Checking: Lean.Grind.GrobnerConfig._sizeOf_inst... ok
Checking: Lean.Grind.GrobnerConfig.mk.sizeOf_spec... ok
Checking: Pure.casesOn... ok
Checking: Pure.noConfusionType... ok
Checking: Nat.div_eq_of_lt... ok
Checking: Applicative.noConfusion... ok
Checking: ShiftLeft.shiftLeft... ok
Checking: instHShiftLeftOfShiftLeft... ok
Checking: Union.union... ok
Checking: Sep.ctorIdx... ok
Checking: HOrElse... ok
Checking: HOrElse.mk... ok
Checking: Lean.Parser.Tactic.rotateRight... ok
Checking: Lean.Parser.Tactic.inductionAltLHS... ok
Checking: Lean.Parser.Tactic.inductionAlt... ok
Checking: tacticDecreasing_tactic... ok
Checking: have_unused'... ok
Checking: MonadExceptOf.throw... ok
Checking: throwThe... ok
Checking: CoeHTCT.coe... ok
Checking: instCoeTOfCoeHTCT... ok
Checking: Fin.mk.inj... ok
Checking: Quot.inductionOn... ok
Checking: Quot.exists_rep... ok
Checking: Lean.Parser.Tactic.contradiction... ok
Checking: Lean.Meta.instInhabitedEtaStructMode.default... ok
Checking: Lean.Meta.instInhabitedEtaStructMode... ok
Checking: Lean.Meta.DSimp.instInhabitedConfig.default... ok
Checking: Lean.Meta.DSimp.instInhabitedConfig... ok
Checking: CoeTC.coe... ok
Checking: WellFoundedRelation.rec... ok
Checking: thunkCoe... ok
Checking: Nat.add_one_mul... ok
Checking: Nat.sub_one_mul... ok
Checking: MonadExcept.ofExcept.match_1... ok
Checking: Lean.Grind.Config.linarith... ok
Checking: Array.mkArray3... ok
Checking: Lean.Syntax.node3... ok
Checking: Lean.Grind.instBEqConfig... ok
Checking: PUnit.casesOn... ok
Checking: PUnit.subsingleton... ok
Checking: PNonScalar.rec... ok
Checking: PNonScalar.casesOn... ok
Checking: PNonScalar.noConfusionType... ok
Checking: XorOp.recOn... ok
Checking: Not.intro... ok
Checking: Prod.mk.inj... ok
Checking: UInt16.ctorIdx... ok
Checking: Eq.to_iff... ok
Checking: Nat.succ_inj... ok
Checking: Nat.add_one_inj... ok
Checking: SMul.ctorIdx... ok
Checking: Thunk.mk.noConfusion... ok
Checking: Thunk.mk.inj... ok
Checking: Nat.lt_eq... ok
Checking: tacticDecreasing_trivial... ok
Checking: Lean.Meta.Simp.NormCastConfig... ok
Checking: Lean.Meta.Simp.NormCastConfig.mk... ok
Checking: Lean.Meta.Simp.NormCastConfig.rec... ok
Checking: Lean.Meta.Simp.NormCastConfig.casesOn... ok
Checking: Lean.Meta.Simp.NormCastConfig.noConfusionType... ok
Checking: Lean.Meta.Simp.NormCastConfig.noConfusion... ok
Checking: Lean.Meta.Simp.NormCastConfig.mk.noConfusion... ok
Checking: Lean.Meta.Simp.NormCastConfig.mk.injEq... ok
Checking: _private.Init.Data.Nat.Bitwise.Basic.0.Nat.shiftRight_eq_div_pow.match_1_1... ok
Checking: Nat.one_mul... ok
Checking: Nat.mod_one... ok
Checking: Nat.div_one... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.mul_assoc.match_1_1... ok
Checking: Nat.mul_assoc... ok
Checking: Nat.div_div_eq_div_mul... ok
Checking: Nat.shiftRight_eq_div_pow... ok
Checking: Nat.shiftRight_eq_zero... ok
Checking: Nat.beq_eq_true_eq... ok
Checking: Eq.comm... ok
Checking: NonScalar.casesOn... ok
Checking: NonScalar.noConfusionType... ok
Checking: Lean.NameGenerator.idx... ok
Checking: MonadEvalT.monadEval... ok
Checking: Substring.Raw.str... ok
Checking: Lean.Meta.Simp.Config.maxDischargeDepth... ok
Checking: _private.Init.Prelude.0.of_decide_eq_false.match_1_1... ok
Checking: _private.Init.Prelude.0.ne_false_of_eq_true.match_1_1... ok
Checking: ne_false_of_eq_true... ok
Checking: of_decide_eq_false... ok
Checking: eq_false_of_decide... ok
Checking: Lean.Parser.Tactic.congr... ok
Checking: AndThen... ok
Checking: AndThen.mk... ok
Checking: AndThen.andThen... ok
Checking: instHAndThenOfAndThen... ok
Checking: HOrElse.rec... ok
Checking: HOrElse.casesOn... ok
Checking: HOrElse.noConfusionType... ok
Checking: SizeOf.rec... ok
Checking: SizeOf.recOn... ok
Checking: Hashable... ok
Checking: Hashable.mk... ok
Checking: UInt64.ofNatLT... ok
Checking: instInhabitedUInt64._proof_1... ok
Checking: instInhabitedUInt64... ok
Checking: String.hash... ok
Checking: instHashableString... ok
Checking: PSum.inr.injEq... ok
Checking: MonadState.ctorIdx... ok
Checking: Lean.groupKind... ok
Checking: instIdempotentOpAnd... ok
Checking: Nat.le_eq... ok
Checking: HXor.hXor... ok
Checking: HAndThen.mk.noConfusion... ok
Checking: Nat.succ_le_succ_iff... ok
Checking: HAndThen.hAndThen... ok
Checking: Quotient.mk'... ok
Checking: Lean.Meta.DSimp.Config.rec... ok
Checking: Lean.Meta.DSimp.Config.casesOn... ok
Checking: _private.Init.MetaTypes.0.Lean.Meta.DSimp.instBEqConfig.beq.match_1... ok
Checking: Lean.Meta.instBEqEtaStructMode.beq... ok
Checking: Lean.Meta.instBEqEtaStructMode... ok
Checking: Lean.Meta.DSimp.instBEqConfig.beq... ok
Checking: Lean.Meta.DSimp.instBEqConfig... ok
Checking: Bind.bind... ok
Checking: Monad.toBind... ok
Checking: Lean.MonadQuotation.getContext... ok
Checking: Lean.MonadQuotation.getCurrMacroScope... ok
Checking: _private.Init.Prelude.0.Lean.extractMacroScopesAux.match_1... ok
Checking: _private.Init.Prelude.0.Lean.extractImported.match_1... ok
Checking: _private.Init.Prelude.0.Lean.assembleParts.match_1... ok
Checking: Lean.Name.mkStr... ok
Checking: panicCore... ok
Checking: panic... ok
Checking: Lean.instInhabitedName... ok
Checking: _private.Init.Prelude.0.Lean.assembleParts... ok
Checking: instInhabitedList... ok
Checking: Lean.instInhabitedMacroScopesView... ok
Checking: _private.Init.Prelude.0.Lean.extractImported... ok
Checking: _private.Init.Prelude.0.Lean.extractMainModule... ok
Checking: _private.Init.Prelude.0.Lean.extractMacroScopesAux... ok
Checking: Lean.extractMacroScopes... ok
Checking: _private.Init.Prelude.0.Lean.Name.beq.match_1... ok
Checking: Lean.Name.beq... ok
Checking: Lean.Name.instBEq... ok
Checking: _private.Init.Prelude.0.Lean.MacroScopesView.review.match_1... ok
Checking: Lean.MacroScopesView.scopes... ok
Checking: Lean.MacroScopesView.name... ok
Checking: Lean.MacroScopesView.imported... ok
Checking: List.foldl.match_1... ok
Checking: List.foldl... ok
Checking: Lean.MacroScopesView.review... ok
Checking: Lean.addMacroScope... ok
Checking: Lean.MonadQuotation.addMacroScope... ok
Checking: ReaderT.bind... ok
Checking: ReaderT.instMonad... ok
Checking: EStateM.bind.match_1... ok
Checking: EStateM.map... ok
Checking: EStateM.pure... ok
Checking: EStateM.bind... ok
Checking: EStateM.seqRight... ok
Checking: EStateM.instMonad... ok
Checking: MonadReader.read... ok
Checking: instMonadReaderOfMonadReaderOf... ok
Checking: ReaderT.read... ok
Checking: instMonadReaderOfReaderTOfMonad... ok
Checking: MonadWithReader.withReader... ok
Checking: MonadWithReaderOf.withReader... ok
Checking: withTheReader... ok
Checking: instMonadWithReaderOfMonadWithReaderOf... ok
Checking: instMonadWithReaderOfReaderT... ok
Checking: Lean.Macro.Context.methods... ok
Checking: Lean.Macro.Context.quotContext... ok
Checking: Lean.Macro.Context.currMacroScope... ok
Checking: Lean.Macro.Context.currRecDepth... ok
Checking: Lean.Macro.instMonadRefMacroM... ok
Checking: MonadStateOf.get... ok
Checking: getThe... ok
Checking: MonadStateOf.set... ok
Checking: MonadStateOf.modifyGet... ok
Checking: instMonadStateOfMonadStateOf... ok
Checking: MonadLift... ok
Checking: MonadLift.mk... ok
Checking: MonadLiftT.monadLift... ok
Checking: liftM... ok
Checking: MonadLift.monadLift... ok
Checking: instMonadLiftTOfMonadLift... ok
Checking: instMonadLiftT... ok
Checking: instMonadStateOfOfMonadLift... ok
Checking: ReaderT.instMonadLift... ok
Checking: EStateM.get... ok
Checking: EStateM.set... ok
Checking: EStateM.modifyGet.match_1... ok
Checking: EStateM.modifyGet... ok
Checking: EStateM.instMonadStateOf... ok
Checking: Lean.Macro.State.macroScope... ok
Checking: Lean.Macro.State.traceMsgs... ok
Checking: _private.Init.Prelude.0.Lean.Macro.State.expandedMacroDecls... ok
Checking: Lean.Macro.withFreshMacroScope... ok
Checking: Lean.Macro.instMonadQuotationMacroM... ok
Checking: Lean.Macro.addMacroScope... ok
Checking: Nat.lt_of_add_right_lt... ok
Checking: Nat.lt_of_add_left_lt... ok
Checking: term_↔_... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.mul_div_le.match_1_1... ok
Checking: Nat.mul_div_le... ok
Checking: iff_false... ok
Checking: EStateM.Backtrackable.mk.noConfusion... ok
Checking: Array.mkArray1... ok
Checking: Lean.Syntax.node1... ok
Checking: Lean.Grind.GrobnerConfig.casesOn... ok
Checking: Lean.Grind.GrobnerConfig.noConfusionType... ok
Checking: Lean.Grind.GrobnerConfig.noConfusion... ok
Checking: Lean.Grind.GrobnerConfig.mk.noConfusion... ok
Checking: Lean.Grind.GrobnerConfig.mk.inj... ok
Checking: Except.noConfusionType... ok
Checking: term_<*_... ok
Checking: Lean.Parser.Tactic.tacticExfalso... ok
Checking: USize.size... ok
Checking: _private.Init.Prelude.0.USize.size_eq.match_1_1... ok
Checking: Subtype.property... ok
Checking: System.Platform.numBits_eq... ok
Checking: USize.size_eq... ok
Checking: Lean.TSyntax.raw... ok
Checking: Lean.mkNode... ok
Checking: Lean.mkNullNode... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen>_... ok
Checking: instDecidableForall._proof_1... ok
Checking: instDecidableForall... ok
Checking: term_<*>_... ok
Checking: _private.Init.MetaTypes.0.Lean.Meta.Simp.instBEqConfig.beq.match_1... ok
Checking: Lean.Meta.Simp.instBEqConfig.beq... ok
Checking: Lean.Parser.Tactic.tacticTry_... ok
Checking: Fin.castLT... ok
Checking: tacticClean_wf... ok
Checking: CoeT.coe... ok
Checking: Lean.Internal.coeM... ok
Checking: Nat.pos_iff_ne_zero... ok
Checking: Nat.ne_zero_iff_zero_lt... ok
Checking: Nat.instNeZeroHPow... ok
Checking: Bool.or_assoc... ok
Checking: instAssociativeBoolOr... ok
Checking: Nat.zero_lt_one... ok
Checking: Nat.one_pos... ok
Checking: CoeOTC.coe... ok
Checking: instCoeHTCOfCoeOTC... ok
Checking: Lean.Meta.Simp.NormCastConfig.toConfig... ok
Checking: Lean.Grind.Config.zeta... ok
Checking: PEmpty.rec... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.lt_or_gt_of_ne.match_1_1... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.lt_trichotomy.match_1_3... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.lt_trichotomy.match_1_1... ok
Checking: Nat.lt_trichotomy... ok
Checking: Nat.lt_or_gt_of_ne... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.ne_iff_lt_or_gt.match_1_1... ok
Checking: Nat.ne_iff_lt_or_gt... ok
Checking: Nat.lt_or_gt... ok
Checking: Max.max... ok
Checking: maxOfLe... ok
Checking: Nat.instMax... ok
Checking: Nat.max_def... ok
Checking: True.rec... ok
Checking: True.recOn... ok
Checking: dite.congr_simp... ok
Checking: Std.Irrefl... ok
Checking: Std.Irrefl.mk... ok
Checking: Std.Irrefl.rec... ok
Checking: Std.Irrefl.casesOn... ok
Checking: Nat.lt_succ_of_lt... ok
Checking: HOr... ok
Checking: HOr.mk... ok
Checking: HOr.rec... ok
Checking: SizeOf.ctorIdx... ok
Checking: Monad.rec... ok
Checking: Monad.casesOn... ok
Checking: Monad.noConfusionType... ok
Checking: Monad.noConfusion... ok
Checking: PSigma.RevLex... ok
Checking: PSigma.RevLex.left... ok
Checking: PSigma.RevLex.right... ok
Checking: PSigma.RevLex.rec... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_le_of_le_add.match_1_1... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_total.match_1_1... ok
Checking: Nat.le_total... ok
Checking: Nat.add_sub_assoc... ok
Checking: Nat.sub_le_of_le_add... ok
Checking: Lean.Meta.Simp.Config.zetaDelta... ok
Checking: UInt16.decEq.match_1... ok
Checking: UInt16.decEq._proof_1... ok
Checking: UInt16.decEq._proof_2... ok
Checking: UInt16.decEq... ok
Checking: Fin.add._proof_3... ok
Checking: Fin.add... ok
Checking: Option.ctorIdx... ok
Checking: Option.ctorElimType... ok
Checking: Option.ctorElim... ok
Checking: Option.none.elim... ok
Checking: Lean.Parser.Attr.wf_preprocess... ok
Checking: boolToSort... ok
Checking: Lean.Parser.Attr.grind!... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_add_of_sub_le.match_1_1... ok
Checking: Nat.le_add_of_sub_le... ok
Checking: instDecidableEqOfLawfulBEq.match_1... ok
Checking: not_eq_of_beq_eq_false... ok
Checking: instDecidableEqOfLawfulBEq._proof_1... ok
Checking: instDecidableEqOfLawfulBEq... ok
Checking: stx_*... ok
Checking: Lean.Parser.Attr.method_specs_simp... ok
Checking: Option.noConfusionType... ok
Checking: Option.noConfusion... ok
Checking: Option.some.noConfusion... ok
Checking: Option.some.inj... ok
Checking: MonadExceptOf.ctorIdx... ok
Checking: SDiff.rec... ok
Checking: SDiff.casesOn... ok
Checking: SDiff.noConfusionType... ok
Checking: SDiff.noConfusion... ok
Checking: SDiff.mk.noConfusion... ok
Checking: Max.recOn... ok
Checking: Lean.Meta.EtaStructMode.toCtorIdx... ok
Checking: Lean.Grind.GrobnerConfig.ctorIdx... ok
Checking: subtypeCoe... ok
Checking: DoResultPR.return.elim... ok
Checking: heq_of_eqRec_eq... ok
Checking: Trans... ok
Checking: Trans.mk... ok
Checking: Union.rec... ok
Checking: Union.casesOn... ok
Checking: Union.noConfusionType... ok
Checking: Union.noConfusion... ok
Checking: Union.mk.noConfusion... ok
Checking: Lean.Parser.Tactic.caseArg... ok
Checking: Lean.Parser.Tactic.case'... ok
Checking: PProd.casesOn... ok
Checking: PProd.noConfusionType... ok
Checking: PProd.noConfusion... ok
Checking: PProd.mk.noConfusion... ok
Checking: PProd.mk.inj... ok
Checking: Lean.Syntax._sizeOf_2... ok
Checking: Lean.Syntax._sizeOf_3... ok
Checking: Lean.Syntax._sizeOf_3_eq... ok
Checking: Array.mk.sizeOf_spec... ok
Checking: Lean.Syntax._sizeOf_2_eq... ok
Checking: Lean.Syntax.node.sizeOf_spec... ok
Checking: Array.recOn... ok
Checking: Nat.ne_add_one... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_one_eq_self._simp_1_1... ok
Checking: Nat.sub_one_eq_self... ok
Checking: Lean.Parser.Category.rec... ok
Checking: Lean.Parser.Category.recOn... ok
Checking: Nat.div_eq_of_eq_mul_left... ok
Checking: And.elim... ok
Checking: Std.Asymm... ok
Checking: Std.Asymm.mk... ok
Checking: Lean.Macro.trace... ok
Checking: Lean.Parser.Tactic.Grind.paren... ok
Checking: HOrElse.noConfusion... ok
Checking: Fin.sub._proof_1... ok
Checking: Fin.sub... ok
Checking: Fin.instSub... ok
Checking: CoeTail.noConfusionType... ok
Checking: CoeTail.noConfusion... ok
Checking: CoeTail.mk.noConfusion... ok
Checking: DoResultBC.ctorElimType... ok
Checking: DoResultBC.ctorElim... ok
Checking: Lean.Parser.Tactic.Grind.skip... ok
Checking: MonadWithReaderOf.mk.noConfusion... ok
Checking: MonadExcept... ok
Checking: MonadExcept.mk... ok
Checking: MonadExcept.rec... ok
Checking: MonadExcept.casesOn... ok
Checking: ByteArray.noConfusionType... ok
Checking: ByteArray.noConfusion... ok
Checking: Neg.neg... ok
Checking: Fin.pos... ok
Checking: Fin.neg._proof_1... ok
Checking: Fin.neg... ok
Checking: Fin.neg_def... TIMEOUT
Checking: OfNat.rec... ok
Checking: OfNat.casesOn... ok
Checking: OfNat.noConfusionType... ok
Checking: OfNat.noConfusion... ok
Checking: OfNat.mk.noConfusion... ok
Checking: ite_self... ok
Checking: implies_dep_congr_ctx... ok
Checking: implies_congr_ctx... ok
Checking: Nat.mul_div_mul_left... ok
Checking: Nat.mul_div_mul_right... ok
Checking: Nat.lt_of_sub_ne_zero... ok
Checking: Lean.Parser.Attr.normCastLabel... ok
Checking: Lean.Parser.Tactic.first... ok
Checking: EStateM.dummyRestore... ok
Checking: Lean.Parser.Tactic.DecideConfig.zetaReduce... ok
