Getting declarations... 7175 found
(caching disabled)
Checking: Char.utf8Size... ok
Checking: _private.Init.GetElem.0.getElem?_eq_some_iff.match_1_1... ok
Checking: Option.some.injEq... ok
Checking: getElem?_eq_some_iff... ok
Checking: MonadControl.rec... ok
Checking: MonadControl.casesOn... ok
Checking: Lean.Macro.Methods.noConfusionType... ok
Checking: DoResultPR.ctorIdx... ok
Checking: DoResultPR.ctorElimType... ok
Checking: DoResultPR.ctorElim... ok
Checking: DoResultPR.pure.elim... ok
Checking: Zero.rec... ok
Checking: Zero.casesOn... ok
Checking: Zero.noConfusionType... ok
Checking: Zero.noConfusion... ok
Checking: Array.anyM.loop._proof_1... ok
Checking: Array.anyM.loop._proof_2... ok
Checking: Array.anyM.loop._proof_3... ok
Checking: Array.anyM.loop... ok
Checking: Array.anyM... ok
Checking: Array.any... ok
Checking: Array.contains... ok
Checking: Array.elem... ok
Checking: Nat.le_of_eq... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_antisymm_iff.match_1_1... ok
Checking: Nat.le_antisymm_iff... ok
Checking: Max.noConfusion... ok
Checking: List.cons.sizeOf_spec... ok
Checking: term_∪_... ok
Checking: Nat.lt_asymm... ok
Checking: Nat.not_lt_of_lt... ok
Checking: and_iff_left_of_imp... ok
Checking: Array.appendCore.loop... ok
Checking: Array.appendCore... ok
Checking: String.Internal.isEmpty... ok
Checking: String.Internal.foldl... ok
Checking: instDecidableEqChar.match_1... ok
Checking: UInt32.rec... ok
Checking: UInt32.casesOn... ok
Checking: UInt32.decEq.match_1... ok
Checking: BitVec.casesOn... ok
Checking: BitVec.decEq.match_1... ok
Checking: instDecidableEqFin.match_1... ok
Checking: _private.Init.Prelude.0.Fin.eq_of_val_eq.match_1_1... ok
Checking: Fin.eq_of_val_eq... ok
Checking: Fin.val_eq_of_eq... ok
Checking: instDecidableEqFin._proof_1... ok
Checking: instDecidableEqFin... ok
Checking: BitVec.decEq._proof_1... ok
Checking: BitVec.noConfusionType... ok
Checking: BitVec.noConfusion... ok
Checking: BitVec.decEq._proof_2... ok
Checking: BitVec.decEq... ok
Checking: instDecidableEqBitVec... ok
Checking: UInt32.decEq._proof_1... ok
Checking: UInt32.noConfusionType... ok
Checking: UInt32.noConfusion... ok
Checking: UInt32.decEq._proof_2... ok
Checking: UInt32.decEq... ok
Checking: instDecidableEqUInt32... ok
Checking: _private.Init.Prelude.0.Char.val_eq_of_eq.match_1_1... ok
Checking: Char.val_eq_of_eq... ok
Checking: Char.ne_of_val_ne... ok
Checking: instDecidableEqChar... ok
Checking: Char.toNat... ok
Checking: String.push.match_1... ok
Checking: ByteArray.append... ok
Checking: ByteArray.IsValidUTF8.rec... ok
Checking: ByteArray.IsValidUTF8.casesOn... ok
Checking: _private.Init.Data.String.Bootstrap.0.String.push.match_2... ok
Checking: List.flatMap_cons... FAIL
Checking: List.flatMap_nil... FAIL
Checking: List.flatMap_append... ok
Checking: _private.Init.Data.ByteArray.Bootstrap.0.ByteArray.ext.match_1_1... ok
Checking: ByteArray.ext... ok
Checking: _private.Init.Data.ByteArray.Bootstrap.0.List.toByteArray_append'.ext.match_1... ok
Checking: _private.Init.Data.ByteArray.Bootstrap.0.List.toByteArray_append'.ext... ok
Checking: _private.Init.Data.ByteArray.Bootstrap.0.ByteArray.toList_data_append'.match_1_1... ok
Checking: ByteArray.toList_data_append'... ok
Checking: List.toByteArray_append'... ok
Checking: String.push._proof_5... ok
Checking: String.push... ok
Checking: String.singleton... ok
Checking: hexDigitRepr... ok
Checking: _private.Init.Data.Repr.0.Char.quoteCore.smallCharToHex... ok
Checking: Char.quoteCore... ok
Checking: String.quote... ok
Checking: SDiff... ok
Checking: SDiff.mk... ok
Checking: MonadWithReaderOf... ok
Checking: MonadWithReaderOf.mk... ok
Checking: MonadWithReaderOf.rec... ok
Checking: MonadWithReaderOf.casesOn... ok
Checking: MonadWithReaderOf.noConfusionType... ok
Checking: MonadWithReaderOf.noConfusion... ok
Checking: Div.ctorIdx... ok
Checking: Lean.Meta.instCoeListNatOccurrences... ok
Checking: Lean.Meta.Simp.Config.recOn... ok
Checking: IntCast.casesOn... ok
Checking: IntCast.noConfusionType... ok
Checking: IntCast.noConfusion... ok
Checking: DecidablePred... ok
Checking: List.Mem.rec... ok
Checking: List.Mem.casesOn... ok
Checking: List.decidableBEx.match_1... ok
Checking: List.decidableBEx._proof_1... ok
Checking: List.decidableBEx._proof_2... ok
Checking: List.decidableBEx.match_7... ok
Checking: List.decidableBEx.match_3... ok
Checking: List.decidableBEx._proof_3... ok
Checking: List.decidableBEx.match_5... ok
Checking: List.decidableBEx._proof_4... ok
Checking: List.decidableBEx... ok
Checking: USize.ctorIdx... ok
Checking: term_<&&>_... ok
Checking: Zero.ctorIdx... ok
Checking: Except.map.match_1... ok
Checking: Except.map... ok
Checking: Except.map_id... ok
Checking: List.reverseAux_reverseAux... ok
Checking: Lean.Parser.Tactic.extractLets... ok
Checking: Equivalence.symm... ok
Checking: Setoid.symm... ok
Checking: Pow.noConfusion... ok
Checking: Pow.mk.noConfusion... ok
Checking: MProd... ok
Checking: MProd.mk... ok
Checking: MProd.rec... ok
Checking: MProd.casesOn... ok
Checking: MProd.noConfusionType... ok
Checking: MProd.noConfusion... ok
Checking: MProd.mk.noConfusion... ok
Checking: Prod.lex.match_1... ok
Checking: Prod.lex._proof_1... ok
Checking: Prod.lex... ok
Checking: Prod.instWellFoundedRelation... ok
Checking: StateT.pure... ok
Checking: StateT.instMonad... ok
Checking: Array.findSomeM?.match_4... ok
Checking: List.range.loop.match_1... ok
Checking: readThe... ok
Checking: List.intercalate... ok
Checking: GetElem?.rec... ok
Checking: Lean.Meta.Occurrences._sizeOf_1... ok
Checking: Lean.Meta.Occurrences._sizeOf_inst... ok
Checking: Lean.Meta.Occurrences.pos.sizeOf_spec... ok
Checking: HAppend.rec... ok
Checking: HAppend.casesOn... ok
Checking: HAppend.noConfusionType... ok
Checking: HAppend.noConfusion... ok
Checking: MonadReader... ok
Checking: MonadReader.mk... ok
Checking: MonadReader.rec... ok
Checking: List.dropWhile... ok
Checking: List.dropWhile_nil... ok
Checking: Std.Format.instBEqFlattenBehavior.beq... ok
Checking: Std.Format.instBEqFlattenBehavior... ok
Checking: List.findFinIdx?.go.match_1... ok
Checking: Nat.lt_of_add_right_lt... ok
Checking: List.findFinIdx?._proof_1... ok
Checking: _private.Init.Data.List.Basic.0.List.findFinIdx?._simp_2... ok
Checking: List.findFinIdx?._proof_3... ok
Checking: List.findFinIdx?.go... ok
Checking: List.findFinIdx?._proof_4... ok
Checking: List.findFinIdx?... ok
Checking: List.finIdxOf?... ok
Checking: Lean.Grind.genHEqPattern... ok
Checking: Fin.val_ne_of_ne... ok
Checking: id.eq_1... ok
Checking: Nat.mod_add_div... ok
Checking: Nat.mod_def... ok
Checking: Nat.mod_eq_sub_mul_div... ok
Checking: Int.neg.match_1... ok
Checking: instOfNat... ok
Checking: Int.negOfNat... ok
Checking: Int.neg... ok
Checking: Pure.ctorIdx... ok
Checking: Char.isValidCharNat... ok
Checking: _private.Init.Data.Char.Basic.0.Char.isValidUInt32.match_1_1... ok
Checking: Char.isValidUInt32... ok
Checking: _private.Init.Data.Char.Basic.0.Char.isValidChar_of_isValidCharNat.match_1_1... ok
Checking: _private.Init.Data.UInt.BasicAux.0.UInt32.ofNatLT_lt_of_lt._simp_1_7... ok
Checking: UInt32.ofNatLT_lt_of_lt... FAIL
Checking: Char.isValidChar_of_isValidCharNat... ok
Checking: XorOp... ok
Checking: XorOp.mk... ok
Checking: XorOp.rec... ok
Checking: XorOp.casesOn... ok
Checking: XorOp.noConfusionType... ok
Checking: XorOp.noConfusion... ok
Checking: XorOp.mk.noConfusion... ok
Checking: Lean.Macro.Context.ref... ok
Checking: List.toArray... ok
Checking: List.size_toArray... ok
Checking: Array.foldlM.loop.match_1... ok
Checking: Array.foldlM.loop._proof_1... ok
Checking: Array.foldlM.loop... ok
Checking: Array.foldlM... ok
Checking: Array.foldl... ok
Checking: _private.Init.Data.Array.Basic.0.Array.unzip.match_1... ok
Checking: _private.Init.Data.Array.Basic.0.Array.unzip.match_3... ok
Checking: Array.unzip... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.succ_sub.match_1_1... ok
Checking: Nat.add_sub_cancel_left... ok
Checking: Nat.succ_sub... ok
Checking: Nat.sub_lt_left_of_lt_add... ok
Checking: Nat.sub_lt_right_of_lt_add... ok
Checking: Fin.subNat._proof_1... ok
Checking: Fin.subNat... ok
Checking: _private.Init.Core.0.And.symm.match_1_1... ok
Checking: And.symm... ok
Checking: And.comm... ok
Checking: and_iff_right_of_imp... ok
Checking: and_iff_right_iff_imp... ok
Checking: Lean.Grind.Config.exp... ok
Checking: Lean.interpolatedStrKind... ok
Checking: term_==_... ok
Checking: LT.rec... ok
Checking: Subtype.rec... ok
Checking: DoResultPR.recOn... ok
Checking: Nonempty.rec... ok
Checking: Nonempty.casesOn... ok
Checking: _private.Init.Prelude.0.Nonempty.elim.match_1_1... ok
Checking: Nonempty.elim... ok
Checking: instNonemptyPProd... ok
Checking: Nat.succ.noConfusion... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.add_one_add_one_ne_one.match_1_1... ok
Checking: Nat.add_one_add_one_ne_one... ok
Checking: Lean.Meta.DSimp.Config.autoUnfold... ok
Checking: Lean.Parser.Tactic.tacticSuffices_... ok
Checking: Array.toArray_toList... ok
Checking: HasSSubset... ok
Checking: HasSSubset.mk... ok
Checking: HasSSubset.rec... ok
Checking: HasSSubset.casesOn... ok
Checking: HasSSubset.noConfusionType... ok
Checking: HasSSubset.noConfusion... ok
Checking: Nat.lt_add_of_pos_right... ok
Checking: NatPow.rec... ok
Checking: NatPow.casesOn... ok
Checking: NatPow.noConfusionType... ok
Checking: NatPow.noConfusion... ok
Checking: List.Pairwise.rec... ok
Checking: List.Pairwise.recOn... ok
Checking: Lean.Parser.Tactic.Grind.cases... ok
Checking: Lean.Grind.Config.noConfusionType... ok
Checking: List.zipIdx... ok
Checking: List.zipIdx_nil... ok
Checking: Sep... ok
Checking: Sep.mk... ok
Checking: Inter... ok
Checking: Inter.mk... ok
Checking: Inter.ctorIdx... ok
Checking: Inv.casesOn... ok
Checking: Pure.rec... ok
Checking: Pure.recOn... ok
Checking: CoeTail... ok
Checking: CoeTail.mk... ok
Checking: Lean.Parser.Tactic.mleftMacro... ok
Checking: imp.swap... ok
Checking: imp_not_comm... ok
Checking: Char.lt... ok
Checking: Char.instLT... ok
Checking: Char.instDecidableLt... ok
Checking: Ne.intro... ok
Checking: List.getElem_cons_succ... TIMEOUT
Checking: Nonempty.recOn... ok
Checking: Lean.Parser.Tactic.clearValueStar... ok
Checking: Lean.binderIdent... ok
Checking: Lean.Parser.Tactic.clearValueHyp... ok
Checking: Lean.Parser.Tactic.clearValueArg... ok
Checking: Lean.Parser.Tactic.clearValue... ok
Checking: Lean.MonadRef... ok
Checking: Lean.MonadRef.mk... ok
Checking: Lean.MonadRef.rec... ok
Checking: instSizeOfForallUnit... ok
Checking: Thunk._sizeOf_1... ok
Checking: Thunk._sizeOf_inst... ok
Checking: Thunk.mk.sizeOf_spec... ok
Checking: List.intersperse.eq_1... ok
Checking: List.Perm.below... ok
Checking: List.Perm.below.nil... ok
Checking: List.Perm.below.cons... ok
Checking: List.Perm.below.swap... ok
Checking: List.Perm.below.trans... ok
Checking: List.Perm.below.rec... ok
Checking: List.partition.loop.match_1... ok
Checking: Lean.Macro.Context.rec... ok
Checking: Lean.Macro.Context.casesOn... ok
Checking: Lean.Macro.Context.noConfusionType... ok
Checking: Lean.Macro.Context.noConfusion... ok
Checking: Lean.Macro.Context.mk.noConfusion... ok
Checking: String.Internal.atEnd... ok
Checking: Option.instBEq.beq._sparseCasesOn_1... ok
Checking: Option.instBEq.beq.match_1... ok
Checking: Option.instBEq.beq... ok
Checking: HAnd.rec... ok
Checking: HAnd.casesOn... ok
Checking: HAnd.noConfusionType... ok
Checking: HAnd.noConfusion... ok
Checking: Int.NonNeg... ok
Checking: Int.NonNeg.mk... ok
Checking: Int.add.match_1... ok
Checking: Int.subNatNat... ok
Checking: Int.add... ok
Checking: Int.instAdd... ok
Checking: Neg.neg... ok
Checking: Int.instNegInt... ok
Checking: Int.sub... ok
Checking: Int.instSub... ok
Checking: Int.le... ok
Checking: Int.instLEInt... ok
Checking: Int.NonNeg.rec... ok
Checking: Int.NonNeg.casesOn... ok
Checking: Int.noConfusionType... ok
Checking: Int.noConfusion... ok
Checking: Int.decNonneg.match_1... ok
Checking: Int.decNonneg._proof_1... ok
Checking: Int.decNonneg... ok
Checking: Int.decLe... ok
Checking: Int.instMin... ok
Checking: List.replicate.match_1... ok
Checking: List.replicate... ok
Checking: Array.replicate... ok
Checking: ne_eq... ok
Checking: beq_eq_false_iff_ne... ok
Checking: List.findIdx?.go... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.exists_eq_succ_of_ne_zero.match_1_1... ok
Checking: Nat.exists_eq_succ_of_ne_zero... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.sub_mul_div_of_le.match_1_1... ok
Checking: Nat.sub_sub... ok
Checking: Nat.sub_mul_div_of_le... ok
Checking: List.getLast.match_1... ok
Checking: List.getLast._proof_1... ok
Checking: List.getLast._proof_2... ok
Checking: List.getLast... ok
Checking: List.getLastD... ok
Checking: List.getLastD_cons... ok
Checking: Lean.choiceKind... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.lt_pred_iff.match_1_5... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.lt_pred_iff.match_1_1... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.lt_pred_iff.match_1_3... ok
Checking: Iff.symm... ok
Checking: Nat.succ_lt_succ... ok
Checking: Nat.succ_lt_succ_iff... ok
Checking: Nat.lt_pred_iff... ok
Checking: Lean.Meta.TransparencyMode.ctorElimType... ok
Checking: Lean.Meta.TransparencyMode.ctorElim... ok
Checking: Lean.Meta.TransparencyMode.reducible.elim... ok
Checking: ReprAtom... ok
Checking: ReprAtom.mk... ok
Checking: ReprAtom.rec... ok
Checking: ReprAtom.casesOn... ok
Checking: ReprAtom.noConfusionType... ok
Checking: CoeTail.rec... ok
Checking: CoeTail.casesOn... ok
Checking: ShiftRight.rec... ok
Checking: ShiftRight.casesOn... ok
Checking: ShiftRight.noConfusionType... ok
Checking: Lean.Grind.Config._sizeOf_1... ok
Checking: Lean.Grind.Config._sizeOf_inst... ok
Checking: Lean.Grind.ConfigInteractive._sizeOf_1... ok
Checking: Lean.Grind.ConfigInteractive._sizeOf_inst... ok
Checking: Lean.Grind.ConfigInteractive.mk.sizeOf_spec... ok
Checking: Lean.Grind.Config.splitIte... ok
Checking: Lean.ParserDescr.sepBy1.noConfusion... ok
Checking: Lean.Grind.NoopConfig.recOn... ok
Checking: Substring.Raw.rec... ok
Checking: Substring.Raw.casesOn... ok
Checking: Substring.Raw.bsize.match_1... ok
Checking: UInt8.casesOn... ok
Checking: UInt8.noConfusionType... ok
Checking: UInt8.noConfusion... ok
Checking: UInt8.ofBitVec.noConfusion... ok
Checking: UInt8.ofBitVec.injEq... ok
Checking: List.cons_append... ok
Checking: Bind.rec... ok
Checking: Bind.recOn... ok
Checking: DoResultBC.ctorIdx... ok
Checking: _private.Init.Data.NeZero.0.instNeZeroNatHAdd.match_5... ok
Checking: _private.Init.Data.NeZero.0.instNeZeroNatHAdd_1.match_1... ok
Checking: _private.Init.Data.NeZero.0.instNeZeroNatHAdd_1.match_3... ok
Checking: instNeZeroNatHAdd_1... ok
Checking: Nat.instNeZeroSucc... ok
Checking: Fin.zero_eta... TIMEOUT
Checking: DoResultPRBC._sizeOf_1... ok
Checking: DoResultPRBC._sizeOf_inst... ok
Checking: DoResultPRBC.pure.sizeOf_spec... ok
Checking: MonadLiftT... ok
Checking: MonadLiftT.mk... ok
Checking: MonadLiftT.rec... ok
Checking: MonadLiftT.casesOn... ok
Checking: MonadLiftT.noConfusionType... ok
Checking: MonadLiftT.noConfusion... ok
Checking: MonadLiftT.mk.noConfusion... ok
Checking: PNonScalar... ok
Checking: PNonScalar.mk... ok
Checking: eagerReduce... ok
Checking: _private.Init.Prelude.0.Lean.SourceInfo.getTrailingTailPos?.match_1... ok
Checking: _private.Init.Prelude.0.Lean.SourceInfo.getTrailing?.match_1... ok
Checking: Lean.SourceInfo.getTrailing?... ok
Checking: Substring.Raw.stopPos... ok
Checking: _private.Init.Prelude.0.Lean.SourceInfo.getPos?.match_1... ok
Checking: Lean.SourceInfo.getTailPos?... ok
Checking: Lean.SourceInfo.getTrailingTailPos?... ok
Checking: Std.LawfulLeftIdentity... ok
Checking: Std.LawfulLeftIdentity.mk... ok
Checking: List.intersperseTR.match_1... ok
Checking: List.foldr... ok
Checking: List.intersperseTR... ok
Checking: List.intersperseTR.eq_1... ok
Checking: CoeT... ok
Checking: CoeT.mk... ok
Checking: _private.Init.Data.Array.Basic.0.Array.zipWithMAux._unary._proof_1... ok
Checking: _private.Init.Data.Array.Basic.0.Array.zipWithMAux._unary._proof_2... ok
Checking: Array.zipWithMAux._unary... ok
Checking: Array.zipWithMAux... ok
Checking: Array.zipWith... ok
Checking: Array.zip... ok
Checking: List.instDecidablePairwise.match_1... ok
Checking: Lean.Name.hasMacroScopes.match_1... ok
Checking: String.decEq.match_3... ok
Checking: UInt8.decEq.match_1... ok
Checking: UInt8.decEq._proof_1... ok
Checking: UInt8.decEq._proof_2... ok
Checking: UInt8.decEq... ok
Checking: instDecidableEqUInt8... ok
Checking: String.decEq.match_1... ok
Checking: String.decEq._proof_1... ok
Checking: String.decEq._proof_2... ok
Checking: String.decEq... ok
Checking: instDecidableEqString... ok
Checking: Lean.Name.hasMacroScopes... ok
Checking: _private.Init.Prelude.0.Lean.eraseMacroScopesAux.match_1... ok
Checking: _private.Init.Prelude.0.Lean.eraseMacroScopesAux... ok
Checking: Lean.Name.eraseMacroScopes... ok
Checking: MonadControlT.rec... ok
Checking: MonadControlT.casesOn... ok
Checking: MonadControlT.noConfusionType... ok
Checking: MonadControlT.noConfusion... ok
Checking: Lean.MonadQuotation... ok
Checking: Lean.MonadQuotation.mk... ok
Checking: Lean.MonadQuotation.ctorIdx... ok
Checking: CoeFun... ok
Checking: CoeFun.mk... ok
Checking: CoeFun.ctorIdx... ok
Checking: USize.rec... ok
Checking: USize.casesOn... ok
Checking: USize.decEq.match_1... ok
Checking: Std.IdempotentOp... ok
Checking: Std.IdempotentOp.mk... ok
Checking: Std.IdempotentOp.rec... ok
Checking: Bool.not_not... ok
Checking: Lean.Grind.CutsatConfig... ok
Checking: Lean.Grind.CutsatConfig.mk... ok
Checking: Lean.Grind.CutsatConfig.rec... ok
Checking: Lean.Grind.CutsatConfig.casesOn... ok
Checking: Lean.Grind.CutsatConfig.noConfusionType... ok
Checking: List.isPrefixOf... ok
Checking: instCoeHTC... ok
Checking: Subtype.casesOn... ok
Checking: Subtype.noConfusionType... ok
Checking: Subtype.noConfusion... ok
Checking: Subsingleton.allEq... ok
Checking: Subsingleton.elim... ok
Checking: _private.Init.Core.0.instSubsingletonDecidable.match_1... ok
Checking: instSubsingletonDecidable... ok
Checking: ite.congr_simp... ok
Checking: Substring.Raw.startPos... ok
Checking: forall_congr... ok
Checking: Decidable.decide.congr_simp... ok
Checking: _private.Init.Core.0.decide_true.match_1_1... ok
Checking: decide_true... ok
Checking: implies_true... ok
Checking: Nat.instLawfulBEq... ok
Checking: List.reverseAux_eq_append... ok
Checking: List.Sublist... ok
Checking: List.Sublist.slnil... ok
Checking: List.Sublist.cons... ok
Checking: List.Sublist.cons₂... ok
Checking: List.Sublist.below... ok
Checking: List.Sublist.below.slnil... ok
Checking: List.Sublist.below.cons... ok
Checking: List.Sublist.below.cons₂... ok
Checking: List.Sublist.below.rec... ok
Checking: ForIn... ok
Checking: ForIn.mk... ok
Checking: String.Pos.Raw._sizeOf_1... ok
Checking: String.Pos.Raw._sizeOf_inst... ok
Checking: Substring.Raw._sizeOf_1... ok
Checking: Substring.Raw._sizeOf_inst... ok
Checking: Lean.SourceInfo._sizeOf_1... ok
Checking: Lean.SourceInfo._sizeOf_inst... ok
Checking: Lean.Syntax._sizeOf_1... ok
Checking: Lean.Syntax._sizeOf_inst... ok
