Getting declarations... 10953 found
(caching disabled)
Checking: List.decidableLex.match_1... ok
Checking: List.decidableLex._proof_1... ok
Checking: List.decidableLex.match_3... ok
Checking: List.decidableLex._proof_2... ok
Checking: List.decidableLex.match_11... ok
Checking: List.decidableLex.match_7... ok
Checking: List.decidableLex._proof_3... ok
Checking: List.decidableLex.match_5... ok
Checking: List.decidableLex._proof_4... ok
Checking: List.decidableLex.match_9... ok
Checking: List.decidableLex._proof_5... ok
Checking: List.decidableLex... ok
Checking: Lean.Parser.Tactic.simpTraceArgsRest... ok
Checking: Lean.Parser.Tactic.simpTrace... ok
Checking: Fin.elim0.match_1... ok
Checking: Fin.elim0... ok
Checking: Lean.strLitKind... ok
Checking: Lean.Syntax.StrLit... ok
Checking: Lean.mkNode... ok
Checking: Lean.Syntax.mkLit... ok
Checking: instInhabitedBool.default... ok
Checking: instInhabitedBool... ok
Checking: String.Internal.isEmpty... ok
Checking: String.Internal.foldl... ok
Checking: Char.toNat... ok
Checking: String.push.match_1... ok
Checking: ByteArray.append... ok
Checking: ByteArray.IsValidUTF8.rec... ok
Checking: ByteArray.IsValidUTF8.casesOn... ok
Checking: _private.Init.Data.String.Bootstrap.0.String.push.match_2... ok
Checking: _private.Init.Data.ByteArray.Bootstrap.0.ByteArray.ext.match_1_1... ok
Checking: ByteArray.ext... ok
Checking: _private.Init.Data.ByteArray.Bootstrap.0.List.toByteArray_append'.ext.match_1... ok
Checking: _private.Init.Data.ByteArray.Bootstrap.0.List.toByteArray_append'.ext... ok
Checking: _private.Init.Data.ByteArray.Bootstrap.0.ByteArray.toList_data_append'.match_1_1... ok
Checking: ByteArray.toList_data_append'... ok
Checking: List.toByteArray_append'... ok
Checking: String.push._proof_5... ok
Checking: String.push... ok
Checking: String.singleton... ok
Checking: hexDigitRepr... ok
Checking: _private.Init.Data.Repr.0.Char.quoteCore.smallCharToHex... ok
Checking: Char.quoteCore... ok
Checking: String.quote... ok
Checking: Lean.Syntax.mkStrLit... ok
Checking: MonadFinally... ok
Checking: MonadFinally.mk... ok
Checking: MonadFinally.tryFinally'... ok
Checking: StateT.tryFinally.match_1... ok
Checking: StateT.tryFinally.match_3... ok
Checking: StateT.tryFinally... ok
Checking: Option.map_pbind... ok
Checking: _private.Init.Classical.0.Classical.exists_true_of_nonempty.match_1_1... ok
Checking: Classical.exists_true_of_nonempty... ok
Checking: instInhabitedOfMonad... ok
Checking: _private.Init.Meta.Defs.0.Array.mapSepElemsMAux... ok
Checking: Array.mapSepElemsM... ok
Checking: Array.mapSepElems... ok
Checking: EStateM.Result.ctorIdx... ok
Checking: _private.Init.Control.EState.0.EStateM.orElse'._sparseCasesOn_1... ok
Checking: _private.Init.Control.EState.0.EStateM.orElse'.match_1... ok
Checking: EStateM.orElse'... ok
Checking: List.cons.injEq... ok
Checking: NeZero.ne... ok
Checking: neZero_zero_iff_false... ok
Checking: Lean.ParserDescr.rec... ok
Checking: Lean.ParserDescr.casesOn... ok
Checking: Lean.ParserDescr.ctorIdx... ok
Checking: Lean.ParserDescr.ctorElimType... ok
Checking: Lean.ParserDescr.ctorElim... ok
Checking: Lean.ParserDescr.sepBy1.elim... ok
Checking: Lean.Name.mkNum... ok
Checking: Lean.Syntax.structEq... ok
Checking: Lean.Syntax.instBEq... ok
Checking: bne_iff_ne... ok
Checking: Union... ok
Checking: Union.mk... ok
Checking: Union.ctorIdx... ok
Checking: Nat.mul_lt_mul_of_pos_left... ok
Checking: Nat.le_of_mul_le_mul_left... ok
Checking: Lean.Syntax.SepArray... ok
Checking: Lean.Syntax.SepArray.mk... ok
Checking: Sum... ok
Checking: Sum.inl... ok
Checking: Sum.inr... ok
Checking: Sum.rec... ok
Checking: Sum.casesOn... ok
Checking: Sum.ctorIdx... ok
Checking: Sum.ctorElimType... ok
Checking: Sum.ctorElim... ok
Checking: DecidableLT... ok
Checking: List.lt... ok
Checking: List.instLT... ok
Checking: List.decidableLT... ok
Checking: MonadState.casesOn... ok
Checking: MonadState.noConfusionType... ok
Checking: MonadState.noConfusion... ok
Checking: MonadState.mk.noConfusion... ok
Checking: coeNotation... ok
Checking: Lean.MacroScopesView... ok
Checking: Lean.MacroScopesView.mk... ok
Checking: Lean.MacroScopesView.rec... ok
Checking: Lean.MacroScopesView.casesOn... ok
Checking: Lean.MacroScopesView.noConfusionType... ok
Checking: Lean.MacroScopesView.noConfusion... ok
Checking: Lean.MacroScopesView.mk.noConfusion... ok
Checking: Lean.Parser.Attr.grindCases... ok
Checking: Function.comp_def... ok
Checking: Lean.ParserDescr.const.elim... ok
Checking: Lean.ParserDescr.unary.elim... ok
Checking: Lean.ParserDescr.binary.elim... ok
Checking: Lean.ParserDescr.node.elim... ok
Checking: Lean.ParserDescr.trailingNode.elim... ok
Checking: Lean.ParserDescr.symbol.elim... ok
Checking: Lean.ParserDescr.nonReservedSymbol.elim... ok
Checking: Lean.ParserDescr.cat.elim... ok
Checking: Lean.ParserDescr.parser.elim... ok
Checking: Lean.ParserDescr.nodeWithAntiquot.elim... ok
Checking: Lean.ParserDescr.sepBy.elim... ok
Checking: Lean.ParserDescr.unicodeSymbol.elim... ok
Checking: Lean.ParserDescr.noConfusionType... ok
Checking: Lean.ParserDescr.noConfusion... ok
Checking: Lean.ParserDescr.nodeWithAntiquot.noConfusion... ok
Checking: Lean.Name.sizeOf.match_1... ok
Checking: List._sizeOf_1... ok
Checking: List._sizeOf_inst... ok
Checking: Array._sizeOf_1... ok
Checking: Array._sizeOf_inst... ok
Checking: default.sizeOf.match_1... ok
Checking: default.sizeOf... ok
Checking: instSizeOfDefault... ok
Checking: Fin._sizeOf_1... ok
Checking: Fin._sizeOf_inst... ok
Checking: BitVec._sizeOf_1... ok
Checking: BitVec._sizeOf_inst... ok
Checking: UInt8._sizeOf_1... ok
Checking: UInt8._sizeOf_inst... ok
Checking: ByteArray._sizeOf_1... ok
Checking: ByteArray._sizeOf_inst... ok
Checking: String._sizeOf_1... ok
Checking: String._sizeOf_inst... ok
Checking: Lean.Name.sizeOf... ok
Checking: Lean.Parser.Tactic.Conv.simpTrace... ok
Checking: Lean.Parser.Category.rcasesPat... ok
Checking: instReprId... ok
Checking: _private.Init.GetElem.0.getElem?_eq_some_iff.match_1_1... ok
Checking: getElem?_eq_some_iff... ok
Checking: MonadControl... ok
Checking: MonadControl.mk... ok
Checking: MonadControl.rec... ok
Checking: MonadControl.casesOn... ok
Checking: Lean.Macro.Methods.noConfusionType... ok
Checking: DoResultPR.ctorIdx... ok
Checking: DoResultPR.ctorElimType... ok
Checking: DoResultPR.ctorElim... ok
Checking: DoResultPR.pure.elim... ok
Checking: Zero.rec... ok
Checking: Zero.casesOn... ok
Checking: Zero.noConfusionType... ok
Checking: Zero.noConfusion... ok
Checking: Option.merge.match_1... ok
Checking: Option.merge... ok
Checking: Option.merge_none_right... ok
Checking: Bool.or_self... ok
Checking: Option.merge_none_left... ok
Checking: Bool.or_false... ok
Checking: Option.any_merge... ok
Checking: Bool.not_and... ok
Checking: List.not_all_eq_any_not... ok
Checking: Nat.le_of_eq... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_antisymm_iff.match_1_1... ok
Checking: Nat.le_antisymm_iff... ok
Checking: StateT.map... ok
Checking: StateT.pure... ok
Checking: StateT.instMonad... ok
Checking: StateT.run... ok
Checking: StateT.ext... ok
Checking: _private.Init.Control.Lawful.Instances.0.StateT.run_map._simp_1_3... ok
Checking: StateT.run_map... FAIL
Checking: id_map'... FAIL
Checking: LawfulApplicative._proof_1... ok
Checking: StateT.run_bind... FAIL
Checking: StateT.run_seq... ok
Checking: LawfulMonad._proof_1... ok
Checking: LawfulMonad._proof_2... ok
Checking: LawfulMonad._proof_3... ok
Checking: StateT.run_seqLeft... ok
Checking: _private.Init.Control.Lawful.Instances.0.StateT.seqLeft_eq._simp_1_1... ok
Checking: StateT.seqLeft_eq... ok
Checking: StateT.run_seqRight... ok
Checking: _private.Init.Control.Lawful.Instances.0.StateT.seqRight_eq._simp_1_1... ok
Checking: bind_congr... ok
Checking: StateT.seqRight_eq... ok
Checking: StateT.instLawfulMonad... ok
Checking: List.cons.sizeOf_spec... ok
Checking: term_∪_... ok
Checking: List.head?_append... ok
Checking: Nat.lt_asymm... ok
Checking: Nat.not_lt_of_lt... ok
Checking: and_iff_left_of_imp... ok
Checking: Array.appendCore.loop... ok
Checking: Array.appendCore... ok
Checking: SDiff... ok
Checking: SDiff.mk... ok
Checking: List.insert... ok
Checking: List.elem_iff... ok
Checking: _private.Init.Prelude.0.decide_eq_true.match_1_1... ok
Checking: decide_eq_true... ok
Checking: decide_eq_true_eq... ok
Checking: decide_eq_true_iff... ok
Checking: List.contains_eq_mem... ok
Checking: Subsingleton.allEq... ok
Checking: Subsingleton.elim... ok
Checking: _private.Init.Core.0.instSubsingletonDecidable.match_1... ok
Checking: instSubsingletonDecidable... ok
Checking: Decidable.decide.congr_simp... ok
Checking: _private.Init.Core.0.decide_true.match_1_1... ok
Checking: decide_true... ok
Checking: List.insert_of_mem... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_insert_iff.match_1_1... ok
Checking: _private.Init.Core.0.decide_false.match_1_1... ok
Checking: decide_false... ok
Checking: List.insert_of_not_mem... ok
Checking: List.mem_insert_iff... ok
Checking: MonadWithReaderOf.rec... ok
Checking: MonadWithReaderOf.casesOn... ok
Checking: MonadWithReaderOf.noConfusionType... ok
Checking: MonadWithReaderOf.noConfusion... ok
Checking: Coe... ok
Checking: Coe.mk... ok
Checking: Lean.Meta.Occurrences... ok
Checking: Lean.Meta.Occurrences.all... ok
Checking: Lean.Meta.Occurrences.pos... ok
Checking: Lean.Meta.Occurrences.neg... ok
Checking: Lean.Meta.instCoeListNatOccurrences... ok
Checking: Lean.Meta.Simp.Config.rec... ok
Checking: Lean.Meta.Simp.Config.recOn... ok
Checking: IntCast.casesOn... ok
Checking: IntCast.noConfusionType... ok
Checking: IntCast.noConfusion... ok
Checking: Lean.Parser.Attr.grindGen... ok
Checking: Lean.Parser.Attr.grindEqRhs... ok
Checking: List.decidableBEx.match_1... ok
Checking: List.decidableBEx._proof_1... ok
Checking: List.decidableBEx._proof_2... ok
Checking: List.decidableBEx.match_7... ok
Checking: List.decidableBEx.match_3... ok
Checking: List.decidableBEx._proof_3... ok
Checking: List.decidableBEx.match_5... ok
Checking: List.decidableBEx._proof_4... ok
Checking: List.decidableBEx... ok
Checking: Alternative.toApplicative... ok
Checking: OptionT.seq_eq... FAIL
Checking: List.cons_append_fun... ok
Checking: Array.anyM.loop._proof_1... ok
Checking: Array.anyM.loop._proof_2... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_lt.match_1_1... ok
Checking: Nat.pred_lt... ok
Checking: Nat.ne_zero_of_lt... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.zero_lt_sub_of_lt.match_1_1... ok
Checking: Nat.add_sub_self_left... ok
Checking: Nat.sub_le_succ_sub... ok
Checking: Nat.zero_lt_sub_of_lt... ok
Checking: Nat.sub_succ_lt_self... ok
Checking: Array.anyM.loop._proof_3... ok
Checking: Array.anyM.loop... ok
Checking: Array.anyM... ok
Checking: List.foldrRecOn.match_1... ok
Checking: List.mem_cons_of_mem... ok
Checking: List.mem_cons_self... ok
Checking: List.foldrRecOn... ok
Checking: List.reverseAux_reverseAux... ok
Checking: Equivalence.symm... ok
Checking: Setoid.symm... ok
Checking: Pow.noConfusion... ok
Checking: Pow.mk.noConfusion... ok
Checking: MProd... ok
Checking: MProd.mk... ok
Checking: MProd.rec... ok
Checking: MProd.casesOn... ok
Checking: MProd.noConfusionType... ok
Checking: MProd.noConfusion... ok
Checking: MProd.mk.noConfusion... ok
Checking: Prod.Lex... ok
Checking: Prod.Lex.left... ok
Checking: Prod.Lex.right... ok
Checking: Prod.lex.match_1... ok
Checking: Prod.Lex.rec... ok
Checking: Prod.Lex.casesOn... ok
Checking: Prod.noConfusionType... ok
Checking: Prod.noConfusion... ok
Checking: Prod.mk.noConfusion... ok
Checking: Prod.lexAccessible... ok
Checking: Prod.lex._proof_1... ok
Checking: Prod.lex... ok
Checking: Prod.instWellFoundedRelation... ok
Checking: Array.mkArray2... ok
Checking: Lean.Syntax.node2... ok
Checking: Array.mkArray1... ok
Checking: Lean.Syntax.node1... ok
Checking: unexpandTSyntaxArray... ok
Checking: List.head!... ok
Checking: List.foldl_filterMap.match_1... ok
Checking: List.any_filterMap... ok
Checking: List.range.loop.match_1... ok
Checking: Lean.Meta.Occurrences.rec... ok
Checking: Lean.Meta.Occurrences._sizeOf_1... ok
Checking: Lean.Meta.Occurrences._sizeOf_inst... ok
Checking: Lean.Meta.Occurrences.pos.sizeOf_spec... ok
Checking: HAppend.rec... ok
Checking: HAppend.casesOn... ok
Checking: HAppend.noConfusionType... ok
Checking: HAppend.noConfusion... ok
Checking: UInt16... ok
Checking: UInt16.ofBitVec... ok
Checking: UInt16.rec... ok
Checking: UInt16.casesOn... ok
Checking: UInt16.noConfusionType... ok
Checking: UInt16.noConfusion... ok
Checking: MonadReader.rec... ok
Checking: LawfulMonadLiftT... ok
Checking: LawfulMonadLiftT.mk... ok
Checking: LawfulMonadLiftT.monadLift_pure... ok
Checking: List.dropWhile... ok
Checking: List.dropWhile_nil... ok
Checking: Std.Format.instBEqFlattenBehavior.beq... ok
Checking: Std.Format.instBEqFlattenBehavior... ok
Checking: List.findFinIdx?.go.match_1... ok
Checking: Nat.lt_of_add_right_lt... ok
Checking: List.findFinIdx?._proof_1... ok
Checking: _private.Init.Data.List.Basic.0.List.findFinIdx?._simp_2... ok
Checking: List.findFinIdx?._proof_3... ok
Checking: List.findFinIdx?.go... ok
Checking: List.findFinIdx?._proof_4... ok
Checking: List.findFinIdx?... ok
Checking: List.finIdxOf?... ok
Checking: Nat.Linear.Poly.denote_le... ok
Checking: Nat.Linear.hugeFuel... ok
Checking: Nat.Linear.Poly.cancel... ok
Checking: ge_iff_le... ok
Checking: ge_iff_le._simp_1... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_add_of_sub_le.match_1_1... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_total.match_1_1... ok
Checking: Nat.le_total... ok
Checking: Nat.le_add_of_sub_le... ok
Checking: Nat.Linear.Poly.of_denote_le_cancelAux... ok
Checking: Nat.Linear.Poly.of_denote_le_cancel... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_le_of_le_add.match_1_1... ok
Checking: Nat.sub_le_of_le_add... ok
Checking: Nat.Linear.Poly.denote_le_cancelAux... ok
Checking: Nat.Linear.Poly.denote_le_cancel... ok
Checking: Nat.Linear.Poly.denote_le_cancel_eq... ok
Checking: Fin.val_ne_of_ne... ok
Checking: Lean.Meta.Simp.ConfigCtx... ok
Checking: Lean.Meta.Simp.ConfigCtx.mk... ok
Checking: Lean.Meta.Simp.ConfigCtx.rec... ok
Checking: Lean.Meta.Simp.ConfigCtx.casesOn... ok
Checking: Nat.Linear.Expr.ctorIdx... ok
Checking: Nat.Linear.Expr.ctorElimType... ok
Checking: Nat.Linear.Expr.ctorElim... ok
Checking: Nat.Linear.Expr.num.elim... ok
Checking: Nat.Linear.Expr.var.elim... ok
Checking: Nat.Linear.Expr.add.elim... ok
Checking: Nat.Linear.Expr.mulL.elim... ok
Checking: Nat.Linear.Expr.mulR.elim... ok
Checking: Nat.Linear.Expr.noConfusionType... ok
Checking: Nat.Linear.Expr.noConfusion... ok
Checking: Nat.Linear.Expr.mulR.noConfusion... ok
Checking: Nat.Linear.Expr.mulR.injEq... ok
Checking: Int.neg.match_1... ok
Checking: Int.negOfNat... ok
Checking: Int.neg... ok
Checking: Char.isValidCharNat... ok
Checking: instLTBitVec... ok
Checking: instLTUInt32... ok
Checking: isValidChar... ok
Checking: UInt32.ofNatLT... ok
Checking: _private.Init.Data.Char.Basic.0.Char.isValidUInt32.match_1_1... ok
Checking: Char.isValidUInt32... ok
Checking: _private.Init.Data.Char.Basic.0.Char.isValidChar_of_isValidCharNat.match_1_1... ok
Checking: Zero.ofOfNat0... ok
Checking: Nat.pos_of_ne_zero... ok
Checking: Nat.pos_of_neZero... ok
Checking: Fin.ofNat._proof_1... ok
Checking: Nat.pos_iff_ne_zero... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.mod_eq_of_lt.match_1_1... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.modCore_eq_mod.match_1_1... ok
Checking: Nat.modCore.go.eq_1... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.modCore.go.fuel_congr.match_1_1... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.modCore.go.fuel_congr... ok
Checking: Nat.modCore_eq... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.modCore_eq_mod.match_1_3... ok
Checking: Nat.mod.eq_2... ok
Checking: iteInduction... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.modCore_eq_mod.match_1_8... ok
Checking: Nat.modCore_eq_mod... ok
Checking: Nat.mod_eq... ok
Checking: Nat.mod_eq_of_lt... ok
Checking: Fin.mk.congr_simp... ok
Checking: _private.Init.Data.UInt.BasicAux.0.UInt32.ofNatLT_lt_of_lt._simp_1_7... ok
Checking: UInt32.ofNatLT_lt_of_lt... FAIL
Checking: _private.Init.Data.UInt.BasicAux.0.UInt32.lt_ofNatLT_of_lt._simp_1_7... ok
Checking: UInt32.lt_ofNatLT_of_lt... TIMEOUT
Checking: Char.isValidChar_of_isValidCharNat... ok
Checking: XorOp... ok
Checking: XorOp.mk... ok
Checking: XorOp.rec... ok
Checking: XorOp.casesOn... ok
Checking: XorOp.noConfusionType... ok
Checking: XorOp.noConfusion... ok
Checking: XorOp.mk.noConfusion... ok
Checking: Lean.Macro.Context.ref... ok
Checking: Array.foldlM.loop.match_1... ok
Checking: Array.foldlM.loop._proof_1... ok
Checking: Array.foldlM.loop... ok
Checking: Array.foldlM... ok
Checking: Array.foldl... ok
Checking: _private.Init.Data.Array.Basic.0.Array.unzip.match_1... ok
Checking: _private.Init.Data.Array.Basic.0.Array.unzip.match_3... ok
Checking: Array.unzip... ok
Checking: Nat.sub_lt_right_of_lt_add... ok
Checking: Fin.isLt... ok
Checking: Fin.subNat._proof_1... ok
Checking: Fin.subNat... ok
Checking: Lean.Grind.Config.exp... ok
Checking: LT.rec... ok
Checking: DoResultPR.recOn... ok
Checking: Lean.Meta.DSimp.Config.autoUnfold... ok
Checking: Lean.Quote.rec... ok
Checking: Array.toArray_toList... ok
Checking: HasSSubset... ok
Checking: HasSSubset.mk... ok
Checking: HasSSubset.rec... ok
Checking: HasSSubset.casesOn... ok
Checking: HasSSubset.noConfusionType... ok
Checking: HasSSubset.noConfusion... ok
Checking: NatPow.rec... ok
Checking: NatPow.casesOn... ok
Checking: NatPow.noConfusionType... ok
Checking: NatPow.noConfusion... ok
Checking: Lean.Parser.Tactic.Grind.cases... ok
Checking: Lean.Grind.Config.noConfusionType... ok
Checking: List.zipIdx... ok
Checking: List.zipIdx_nil... ok
Checking: Nat.Linear.ExprCnstr... ok
Checking: Nat.Linear.ExprCnstr.mk... ok
Checking: Nat.Linear.ExprCnstr.rec... ok
Checking: Nat.Linear.ExprCnstr.casesOn... ok
Checking: Nat.Linear.ExprCnstr.noConfusionType... ok
Checking: Nat.Linear.ExprCnstr.noConfusion... ok
Checking: Nat.Linear.ExprCnstr.mk.noConfusion... ok
Checking: Inter... ok
Checking: Inter.mk... ok
Checking: Inter.ctorIdx... ok
Checking: Option.isSome_of_isSome_pbind... ok
Checking: _private.Init.Data.Option.Basic.0.Option.some_get.match_1_1... ok
Checking: Option.some_get... ok
Checking: Option.isSome_get_of_isSome_pbind._proof_1... ok
Checking: Option.isSome_get_of_isSome_pbind... ok
Checking: Inv... ok
Checking: Inv.mk... ok
Checking: Inv.rec... ok
Checking: Inv.casesOn... ok
Checking: Lean.Meta.ApplyConfig... ok
Checking: Lean.Meta.ApplyNewGoals... ok
Checking: Lean.Meta.ApplyNewGoals.nonDependentFirst... ok
Checking: Lean.Meta.ApplyNewGoals.nonDependentOnly... ok
Checking: Lean.Meta.ApplyNewGoals.all... ok
